A,B,C,Run,T,c_centro,c_cna,c_q4,c_q6,c_q8,c_q10,c_q12
550,150,300,3,2.25,1.1399306219999998,0.002,0.1554024882,0.366117118,0.2882534389999999,0.247613936,0.2918915439999999
550,150,300,3,1.565,1.1136245610000002,0.002,0.1519080537,0.373340089,0.284326098,0.244376618,0.295040963
550,150,300,3,1.2,1.0761730470000002,0.004,0.145399664,0.3837454709999999,0.279949522,0.241574819,0.298374312
550,150,300,3,0.973,1.06379086,0.002,0.1421359675,0.389748006,0.274393734,0.24101994,0.300821492
550,150,300,3,0.818,0.7621604367,0.7130000000000001,0.1248919844,0.473666665,0.3352724359999999,0.239025668,0.326958544
550,150,300,3,0.706,0.7453982500999999,0.778,0.1251848992,0.478927597,0.343781845,0.243928427,0.33427629
550,150,300,3,0.621,0.7427053530000001,0.781,0.1244169466,0.481069191,0.346323534,0.246805486,0.338552932
550,150,300,4,4.0,1.1705219260000002,0.0,0.1656558962,0.3509525079999999,0.301434078,0.256776635,0.2854372069999999
550,150,300,4,2.25,1.149702017,0.001,0.1565790579,0.361861568,0.2925898409999999,0.247833774,0.2899910119999999
550,150,300,4,1.565,1.1129112149999998,0.001,0.1497103584,0.374413445,0.285117912,0.2453750079999999,0.294434152
550,150,300,4,1.2,1.082629962,0.004,0.1440909317,0.384793685,0.274282457,0.240342191,0.2986147019999999
550,150,300,4,0.973,1.074469046,0.003,0.1415641344,0.3890042969999999,0.27371522,0.241526294,0.301907741
550,150,300,4,0.818,1.0598062869999998,0.004,0.1407310552,0.391553443,0.269931692,0.236813989,0.304933816
550,150,300,4,0.706,0.8140034171,0.598,0.1261249003,0.462231919,0.330172477,0.2426299029999999,0.327412636
550,150,300,4,0.621,0.6962107829999999,0.79,0.123701934,0.494460354,0.3487741929999999,0.2468442049999999,0.3471508769999999
550,150,300,5,4.0,1.1811462540000002,0.0,0.1650587057999999,0.350340149,0.303713103,0.25517401,0.283961295
550,150,300,5,2.25,1.137652697,0.001,0.1568925548999999,0.363872342,0.29235975,0.249954762,0.288986874
550,150,300,5,1.565,1.11587223,0.002,0.1500141602,0.371944019,0.286986742,0.2416994169999999,0.2952928589999999
550,150,300,5,1.2,1.088159387,0.003,0.1439348271,0.383154115,0.278609131,0.241532793,0.299039253
550,150,300,5,0.973,1.083054815,0.002,0.1436299419,0.384149698,0.277836578,0.242294222,0.29813906
550,150,300,5,0.818,0.7572186204000001,0.725,0.1223179122,0.475954903,0.335743832,0.241389274,0.324898979
550,150,300,5,0.706,0.7345568558,0.794,0.1217118064,0.484998739,0.345169442,0.2444474696,0.331929103
550,150,300,5,0.621,0.7110444164,0.841,0.1206281556,0.4922352909999999,0.3481231749999999,0.2449455183,0.3399224899999999
550,150,300,6,4.0,1.183487871,0.001,0.1651791413,0.349676438,0.3004628239999999,0.256466521,0.284317875
550,150,300,6,2.25,1.144661829,0.002,0.1576474364,0.362577478,0.294100909,0.248816716,0.289403385
550,150,300,6,1.565,1.090225436,0.002,0.1495015584,0.379855209,0.2838717749999999,0.243741511,0.297339085
550,150,300,6,1.2,1.0929236679999998,0.002,0.1437987468,0.38064659,0.2778751869999999,0.2395376779999999,0.298442664
550,150,300,6,0.973,1.085863206,0.004,0.1407088471,0.3845785419999999,0.272233566,0.2390190509999999,0.30184684
550,150,300,6,0.818,0.6630623800000001,0.786,0.1294848391,0.490471254,0.344132705,0.231652454,0.3465524369999999
550,150,300,6,0.706,0.630181245,0.823,0.128613798,0.4978729799999999,0.348352844,0.2339292037,0.352448683
550,150,300,6,0.621,0.59527684,0.893,0.1304892569,0.5053154799999999,0.3527714239999999,0.236714281,0.360922511
550,150,300,7,4.0,1.191302435,0.0,0.1678446572,0.347020091,0.3006500729999999,0.255626708,0.284642955
550,150,300,7,2.25,1.149335998,0.0,0.1560656966999999,0.363350187,0.289492093,0.249365874,0.290699516
550,150,300,7,1.565,1.109520116,0.003,0.1485779243,0.375300883,0.280311939,0.2441808539999999,0.294597067
550,150,300,7,1.2,1.0895060050000005,0.002,0.1451828509,0.3814453829999999,0.282225233,0.239732128,0.298311493
550,150,300,7,0.973,1.0626386010000002,0.006,0.1404321191,0.390516666,0.274068455,0.2392538119999999,0.299973563
550,150,300,7,0.818,1.030333764,0.031,0.138366932,0.3985924999999999,0.281675008,0.2363745059999999,0.305083306
550,150,300,7,0.706,0.6993359500999999,0.743,0.1263319109,0.487419067,0.341195827,0.2409862546,0.341733044
550,150,300,7,0.621,0.7235873465999999,0.756,0.1245623043,0.4849733589999999,0.34232878,0.242129643,0.33949155
550,150,300,8,4.0,1.1814509859999998,0.0,0.1702328514,0.346489281,0.301522335,0.258322878,0.281888941
550,150,300,8,2.25,1.121445092,0.001,0.1558378165999999,0.368601602,0.289660892,0.248153289,0.2905628789999999
550,150,300,8,1.565,1.10892041,0.001,0.1515362105,0.375126025,0.285276251,0.24432091,0.293385056
550,150,300,8,1.2,1.080207387,0.005,0.1450537722,0.383072132,0.283558651,0.2385000839999999,0.298108695
550,150,300,8,0.973,1.081914363,0.006,0.1420527343,0.385775025,0.2777358949999999,0.237907514,0.299317326
550,150,300,8,0.818,0.7444519573999999,0.757,0.1239828445999999,0.48015124,0.341796496,0.242141965,0.3309894609999999
550,150,300,8,0.706,0.6997854045999999,0.804,0.1236515012,0.48972839,0.345674217,0.242911549,0.340212052
550,150,300,8,0.621,0.7055543798,0.7969999999999999,0.1217140361,0.493959745,0.348703466,0.242719954,0.34395377
550,150,300,9,4.0,1.17359837,0.0,0.1683783728,0.348103805,0.3003019919999999,0.255748534,0.282794191
550,150,300,9,2.25,1.1377570380000002,0.0,0.1572968604,0.363264695,0.292591937,0.2489685139999999,0.289288493
550,150,300,9,1.565,1.1144181199999998,0.0,0.1487875611,0.376219196,0.2839358219999999,0.245199335,0.295410851
550,150,300,9,1.2,1.0914403280000002,0.003,0.145127777,0.3813334419999999,0.281825314,0.241410292,0.297852249
550,150,300,9,0.973,1.078560282,0.002,0.1399313186,0.386745671,0.2739845609999999,0.240740161,0.302606467
550,150,300,9,0.818,1.057135398,0.005,0.1378292512999999,0.392537304,0.270621216,0.23759694,0.304033722
550,150,300,9,0.706,0.6981564820000001,0.746,0.1280838685,0.484347046,0.346198528,0.240095785,0.3412225929999999
550,150,300,9,0.621,0.7021274637,0.78,0.1251045793,0.4873402249999999,0.348953046,0.2377999277,0.343072442
550,150,300,10,4.0,1.17018438,0.0,0.1666160578,0.350113208,0.30369644,0.254815783,0.283065005
550,150,300,10,2.25,1.140524993,0.0,0.1572581763,0.3643254040000001,0.292093926,0.249767465,0.287735798
550,150,300,10,1.565,1.121968525,0.0,0.1498711978,0.372490468,0.287502095,0.243596259,0.293537238
550,150,300,10,1.2,1.081142465,0.003,0.1440268138,0.383445959,0.2790968219999999,0.24097039,0.297919765
550,150,300,10,0.973,1.075177815,0.001,0.1396743904,0.38823608,0.2716326769999999,0.240581953,0.299855826
550,150,300,10,0.818,1.051573852,0.013,0.1381247361999999,0.3937649139999999,0.274823444,0.2378468739999999,0.301502352
550,150,300,10,0.706,0.7762616204999999,0.7110000000000001,0.1228132023999999,0.475770711,0.339396463,0.245992841,0.332927102
550,150,300,10,0.621,0.7517127459,0.762,0.1217443167999999,0.483697139,0.3455771459999999,0.2467562219999999,0.3363641579999999
550,250,200,1,4.0,1.179926026,0.0,0.1688658431,0.341670334,0.303057873,0.260752909,0.281589612
550,250,200,1,2.25,1.13190403,0.001,0.1602240257,0.356931707,0.2938151679999999,0.253830525,0.285611561
550,250,200,1,1.565,1.1031117549999998,0.0,0.1541837966,0.366783482,0.289575633,0.247606982,0.2892628809999999
550,250,200,1,1.2,1.094827762,0.001,0.1469630741,0.373941244,0.280876947,0.2454869709999999,0.2939806599999999
550,250,200,1,0.973,1.099952449,0.004,0.1492248523999999,0.368508228,0.283424671,0.24507346,0.291081738
550,250,200,1,0.818,1.101184084,0.004,0.1454507904,0.371145291,0.279866611,0.244636493,0.294063368
550,250,200,1,0.706,1.0801183799999998,0.007,0.1437853337,0.376223613,0.2838486209999999,0.244403301,0.29226324
550,250,200,1,0.621,1.070325383,0.002,0.1409592001,0.38063976,0.279524539,0.239680687,0.296509678
550,250,200,2,4.0,1.16254176,0.0,0.1727951894,0.3420030639999999,0.3050682289999999,0.260283316,0.28146326
550,250,200,2,2.25,1.1423866699999998,0.0,0.1594458391,0.355769542,0.29441209,0.252681404,0.285014542
550,250,200,2,1.565,1.115513753,0.001,0.1555462963,0.3648931749999999,0.287775856,0.248285257,0.289618636
550,250,200,2,1.2,1.109081757,0.003,0.1480095898,0.3688304,0.285462196,0.2475842389999999,0.2907724869999999
550,250,200,2,0.973,1.08988807,0.003,0.147034211,0.3736139309999999,0.285447733,0.244725729,0.295362685
550,250,200,2,0.818,1.0990948859999998,0.001,0.1421836086,0.375190297,0.27717188,0.244011674,0.2953936669999999
550,250,200,2,0.706,1.0950304059999998,0.0,0.1426362548,0.3745830469999999,0.277524623,0.2429760239999999,0.293734104
550,250,200,2,0.621,1.088298986,0.002,0.1416434138,0.37607821,0.277703047,0.242838343,0.2948341549999999
550,250,200,3,4.0,1.174394366,0.0,0.1687376871999999,0.343353311,0.30498625,0.261453119,0.280107985
550,250,200,3,2.25,1.132424357,0.0,0.1601492349,0.356406229,0.297347024,0.2520690399999999,0.287069065
550,250,200,3,1.565,1.110384882,0.001,0.1517367614,0.367440099,0.286668673,0.248049318,0.292816807
550,250,200,3,1.2,1.108051687,0.001,0.1509116598,0.366640253,0.2878254759999999,0.24518019,0.290953571
550,250,200,3,0.973,1.085157238,0.0,0.1467008984,0.374558682,0.28243663,0.2432272559999999,0.293124686
550,250,200,3,0.818,1.089789217,0.0,0.1467833987,0.373357749,0.282234639,0.243359627,0.2957911029999999
550,250,200,3,0.706,1.078287178,0.002,0.1417633122,0.379038798,0.277998548,0.24545709,0.294720307
550,250,200,3,0.621,1.0824402640000002,0.003,0.1390097427,0.380294818,0.277158068,0.239992071,0.297268292
550,250,200,4,4.0,1.167244878,0.0,0.1677166407999999,0.342043707,0.304514933,0.256704225,0.280836771
550,250,200,4,2.25,1.130585811,0.001,0.1592768318,0.357616427,0.2925767960000001,0.254307698,0.286387636
550,250,200,4,1.565,1.096732943,0.001,0.1545219014,0.367342677,0.291091652,0.249827187,0.2880898819999999
550,250,200,4,1.2,1.112801943,0.0,0.1506885725,0.366898609,0.286456885,0.246640685,0.290142036
550,250,200,4,0.973,1.0916972930000002,0.003,0.1467730044,0.372141737,0.283569808,0.243119676,0.2946067
550,250,200,4,0.818,1.0831580710000002,0.001,0.1431135449,0.3768324979999999,0.280412143,0.243703769,0.293571684
550,250,200,4,0.706,1.0742057670000005,0.008,0.1416606984,0.379815362,0.281161919,0.24184123,0.295725672
550,250,200,4,0.621,1.092377148,0.001,0.1414408446,0.375047133,0.2770121869999999,0.2444146369999999,0.2947427549999999
550,250,200,5,4.0,1.1661295840000003,0.0,0.1715962811,0.343120114,0.305027656,0.259417459,0.2814486499999999
550,250,200,5,2.25,1.152483678,0.001,0.1629521867,0.3496953809999999,0.298466834,0.252843153,0.285618384
550,250,200,5,1.565,1.123725945,0.002,0.1534449487,0.363568293,0.289249446,0.2487029389999999,0.290723208
550,250,200,5,1.2,1.10679622,0.002,0.1472889091,0.36948361,0.286887948,0.245507408,0.2931399589999999
550,250,200,5,0.973,1.092981534,0.001,0.145507733,0.373271883,0.28338791,0.247902388,0.2919609239999999
550,250,200,5,0.818,1.092032019,0.002,0.1424247266,0.3756405529999999,0.2777993199999999,0.243478125,0.295650044
550,250,200,5,0.706,1.095793807,0.007,0.1427335599,0.37615973,0.2809352679999999,0.2452883029999999,0.295028631
550,250,200,5,0.621,1.075528527,0.009,0.1388627456,0.382048194,0.277047447,0.240887337,0.2966393779999999
550,250,200,6,4.0,1.173449166,0.0,0.1683119871,0.3419492269999999,0.3028772329999999,0.25909163,0.281477901
550,250,200,6,2.25,1.125209983,0.001,0.1580405295,0.360735777,0.29394876,0.252523118,0.286900883
550,250,200,6,1.565,1.105781048,0.001,0.1565175209,0.365312903,0.291979913,0.247416703,0.288577849
550,250,200,6,1.2,1.118436414,0.001,0.1506226634,0.366576645,0.283997488,0.246900806,0.291731521
550,250,200,6,0.973,1.079927273,0.0,0.1454597762999999,0.374821682,0.282891018,0.245871181,0.291567841
550,250,200,6,0.818,1.08539199,0.002,0.1442714309,0.377429947,0.278304327,0.245059393,0.293836948
550,250,200,6,0.706,1.095672706,0.003,0.145629971,0.3723265269999999,0.281665543,0.244047134,0.293673574
550,250,200,6,0.621,1.098016399,0.002,0.1434122117999999,0.373598902,0.278291433,0.243304729,0.293928576
550,250,200,7,4.0,1.1602522199999998,0.0,0.1688791989,0.343048918,0.303811346,0.2578779439999999,0.280939099
550,250,200,7,2.25,1.147505833,0.0,0.1601944727,0.353687092,0.298060861,0.252960822,0.286280436
550,250,200,7,1.565,1.113618024,0.0,0.1539516597,0.364167707,0.289980384,0.249528213,0.2894595129999999
550,250,200,7,1.2,1.1056509219999997,0.002,0.1466733548,0.3720057479999999,0.283971596,0.24617385,0.2924155500000001
550,250,200,7,0.973,1.107736409,0.001,0.1467775148,0.3687264689999999,0.2844137559999999,0.2457705919999999,0.290682273
550,250,200,7,0.818,1.092077307,0.002,0.1438778047,0.375268488,0.277019672,0.2438627569999999,0.294259267
550,250,200,7,0.706,1.075150749,0.007,0.1412620715,0.379286387,0.2784041,0.243918802,0.295391383
550,250,200,7,0.621,0.7790270525999999,0.634,0.1268089927,0.4642614679999999,0.337991344,0.2422772694,0.3297228789999999
550,250,200,8,4.0,1.1648345330000005,0.001,0.1691005992,0.344109258,0.300915332,0.25779039,0.281376618
550,250,200,8,2.25,1.136977738,0.0,0.1605803803,0.355815628,0.294793052,0.250915287,0.2855919719999999
550,250,200,8,1.565,1.1171180280000002,0.001,0.1526370499,0.366666836,0.287667614,0.250360524,0.291768376
550,250,200,8,1.2,1.0902411310000002,0.0,0.1497945028,0.370523685,0.286646005,0.245581218,0.291368078
550,250,200,8,0.973,1.0979910650000002,0.004,0.1482703054,0.370315227,0.286592194,0.244158793,0.293781234
550,250,200,8,0.818,1.091201157,0.004,0.1448295114,0.372883645,0.280492023,0.243653778,0.293834549
550,250,200,8,0.706,1.092637482,0.001,0.1452020824,0.3739061419999999,0.277722285,0.242487567,0.293880157
550,250,200,8,0.621,1.0866789650000002,0.005,0.1410871288999999,0.3780712189999999,0.2750238779999999,0.243174238,0.299031765
550,250,200,9,4.0,1.167890605,0.0,0.1667951532999999,0.344073861,0.302151545,0.258747369,0.281958369
550,250,200,9,2.25,1.1445680340000002,0.0,0.1612845849,0.353995367,0.295500709,0.251932495,0.286476103
550,250,200,9,1.565,1.125027901,0.002,0.1529564192999999,0.3627607969999999,0.286945886,0.248823772,0.28930588
550,250,200,9,1.2,1.09399526,0.002,0.1483088547,0.373298572,0.282550156,0.246430252,0.294511027
550,250,200,9,0.973,1.091237764,0.0,0.1461231461,0.374651507,0.280133285,0.2454655389999999,0.294144557
550,250,200,9,0.818,1.095156633,0.004,0.1450945984999999,0.373404982,0.276928847,0.246186488,0.294164264
550,250,200,9,0.706,1.080015386,0.002,0.1424036623,0.377795703,0.280767805,0.241007953,0.2968505709999999
550,250,200,9,0.621,1.0791553800000002,0.001,0.1412967846,0.3802091499999999,0.275660934,0.244276929,0.295600362
550,250,200,10,4.0,1.171916332,0.0,0.1700981237,0.34153777,0.303154078,0.259215419,0.280911551
550,250,200,10,2.25,1.129681126,0.0,0.1597933455,0.357006531,0.297491953,0.251824579,0.287003739
550,250,200,10,1.565,1.105235762,0.0,0.1535799926,0.368416743,0.2859105909999999,0.2490725079999999,0.290930603
550,250,200,10,1.2,1.102971963,0.002,0.1451680011,0.3724253099999999,0.281971003,0.246576762,0.292373333
550,250,200,10,0.973,1.081592802,0.005,0.1476037344,0.374631895,0.2824719619999999,0.242702016,0.294182764
550,250,200,10,0.818,1.091750855,0.002,0.1435587531,0.3754388699999999,0.280950661,0.244138389,0.295126309
550,250,200,10,0.706,1.0926666209999998,0.009,0.1414819555,0.3758199849999999,0.281735833,0.243696322,0.294868623
550,250,200,10,0.621,1.057791768,0.048,0.1408200094999999,0.383826925,0.284846243,0.241432343,0.298806913
550,300,150,1,4.0,1.159086063,0.0,0.172031849,0.3415408649999999,0.3013789699999999,0.26265981,0.281481582
550,300,150,1,2.25,1.1385533719999998,0.0,0.1609039186999999,0.351957018,0.2951329009999999,0.255282758,0.285606912
550,300,150,1,1.565,1.112744649,0.0,0.1542488825,0.360583673,0.292666872,0.250705252,0.286044753
550,300,150,1,1.2,1.105803808,0.001,0.152512598,0.363344331,0.28838953,0.24888443,0.287698478
550,300,150,1,0.973,1.09563294,0.0,0.1498105329,0.367193391,0.286466725,0.24783206,0.289932081
550,300,150,1,0.818,1.099736613,0.002,0.1466909222,0.367160775,0.288075144,0.245229895,0.290098702
550,300,150,1,0.706,1.090048731,0.009,0.1454718826999999,0.370661193,0.281696278,0.245401129,0.290364309
550,300,150,1,0.621,1.091216284,0.003,0.1437631612999999,0.3719971829999999,0.2823005249999999,0.245797737,0.290908346
550,300,150,2,4.0,1.1700744849999998,0.0,0.1740245872,0.337325936,0.304784754,0.261664336,0.279370635
550,300,150,2,2.25,1.141916017,0.001,0.1626138302,0.350232096,0.29689875,0.255936538,0.283811615
550,300,150,2,1.565,1.118000735,0.0,0.157738215,0.35729557,0.291602924,0.254009177,0.2875750749999999
550,300,150,2,1.2,1.1134783149999998,0.0,0.1529469439999999,0.360187815,0.289641192,0.2480407569999999,0.289209103
550,300,150,2,0.973,1.10099527,0.002,0.1490157194,0.367089032,0.285045861,0.245994255,0.289586276
550,300,150,2,0.818,1.090096505,0.005,0.1460978382,0.370065453,0.285318577,0.245396495,0.289462546
550,300,150,2,0.706,1.09326507,0.001,0.1472116023,0.369809464,0.283385689,0.2468531689999999,0.2880401059999999
550,300,150,2,0.621,1.110725675,0.001,0.1460765009,0.364008628,0.2840223489999999,0.2450814219999999,0.290677573
550,300,150,3,4.0,1.160824456,0.0,0.1678957734,0.340716747,0.301922861,0.259689004,0.281342838
550,300,150,3,2.25,1.1475992930000003,0.001,0.1630057828999999,0.347701484,0.2998425449999999,0.253963566,0.28233165
550,300,150,3,1.565,1.115667807,0.0,0.1572277709,0.359029431,0.292087018,0.251079293,0.286911855
550,300,150,3,1.2,1.1133143489999997,0.001,0.1523158419,0.361443535,0.288041593,0.249339384,0.286256411
550,300,150,3,0.973,1.1096787140000002,0.002,0.148933339,0.364392817,0.282393369,0.246665753,0.288063132
550,300,150,3,0.818,1.08826898,0.005,0.1474677349,0.370316769,0.285258806,0.246337854,0.2907605669999999
550,300,150,3,0.706,1.102706429,0.003,0.1466517066,0.366404942,0.284321623,0.247367803,0.289787045
550,300,150,3,0.621,1.107022441,0.002,0.1462572097,0.367294779,0.282334616,0.247287403,0.289937364
550,300,150,4,4.0,1.1685979910000002,0.0,0.1705240167,0.337498878,0.3047002,0.260991728,0.2819167449999999
550,300,150,4,2.25,1.139518506,0.003,0.1622606399,0.351128049,0.2959029729999999,0.254894496,0.285563586
550,300,150,4,1.565,1.119517703,0.0,0.1556474912,0.3584984109999999,0.289738954,0.252042989,0.2860827039999999
550,300,150,4,1.2,1.097655494,0.002,0.1511805984,0.364388416,0.29025128,0.249128819,0.28802095
550,300,150,4,0.973,1.110615759,0.002,0.1519989524999999,0.362320715,0.287152234,0.249385182,0.289200806
550,300,150,4,0.818,1.10643931,0.002,0.1483834315,0.364873907,0.2849384229999999,0.248964879,0.289214287
550,300,150,4,0.706,1.105133313,0.002,0.1475102693,0.365625168,0.2834468349999999,0.2465450029999999,0.288563652
550,300,150,4,0.621,1.09937221,0.002,0.1440469368999999,0.370416284,0.281635347,0.246440496,0.290613759
550,300,150,5,4.0,1.163023955,0.0,0.1717555916,0.337001757,0.3051001949999999,0.262680831,0.279013991
550,300,150,5,2.25,1.142997782,0.0,0.1612232922,0.350965346,0.294931563,0.254976679,0.2839871969999999
550,300,150,5,1.565,1.10775088,0.0,0.1561489726,0.360751521,0.291116053,0.252200869,0.286125557
550,300,150,5,1.2,1.0988543869999998,0.002,0.1528410097,0.364791996,0.288199787,0.250417503,0.286450517
550,300,150,5,0.973,1.104571161,0.0,0.1504622375,0.36405032,0.2864689569999999,0.248062695,0.285570699
550,300,150,5,0.818,1.108290457,0.004,0.1466824363999999,0.366422757,0.283431972,0.247663014,0.290367077
550,300,150,5,0.706,1.082362594,0.002,0.1459045299,0.371299183,0.28292317,0.245590898,0.290140078
550,300,150,5,0.621,1.0988260600000002,0.004,0.1435197218,0.369990332,0.280399933,0.247722081,0.290116449
550,300,150,6,4.0,1.1694290879999998,0.0,0.1700761275,0.337745781,0.302880498,0.259948794,0.280016078
550,300,150,6,2.25,1.135508488,0.0,0.1615975158,0.352698046,0.295980329,0.255558391,0.2850131959999999
550,300,150,6,1.565,1.113296516,0.001,0.1540753356999999,0.361963122,0.2931067429999999,0.250903541,0.287413978
550,300,150,6,1.2,1.093362069,0.002,0.1531637698,0.365562073,0.287637808,0.2497189,0.289216519
550,300,150,6,0.973,1.107187527,0.002,0.1496844197,0.3644933319999999,0.2859039773,0.249197937,0.2853702849999999
550,300,150,6,0.818,1.100061537,0.003,0.1474374268,0.367290133,0.285911647,0.247166761,0.288280704
550,300,150,6,0.706,1.0910438837,0.003,0.1446987716,0.370074904,0.280852017,0.246870572,0.2897920189999999
550,300,150,6,0.621,1.088936459,0.002,0.1441544549,0.3711905729999999,0.2826371319999999,0.2463699949999999,0.2908748949999999
550,300,150,7,4.0,1.1524692010000002,0.001,0.1707337437,0.341260809,0.3031219,0.260186553,0.278791149
550,300,150,7,2.25,1.1420447690000002,0.0,0.1637173118,0.347264567,0.2999849249999999,0.254609316,0.28260395
550,300,150,7,1.565,1.1031911049999998,0.001,0.1560752742,0.361356394,0.291077111,0.2520716699999999,0.2854395779999999
550,300,150,7,1.2,1.107878394,0.001,0.1512587334,0.362207397,0.291301366,0.2482472599999999,0.286723584
550,300,150,7,0.973,1.1000002750000002,0.003,0.1494815870999999,0.365394061,0.285146223,0.246726533,0.286536285
550,300,150,7,0.818,1.100489494,0.0,0.1485470652,0.367579764,0.284001469,0.244972669,0.291399806
550,300,150,7,0.706,1.074334261,0.002,0.1463706277999999,0.3733827629999999,0.280599106,0.244286215,0.292427807
550,300,150,7,0.621,1.085219794,0.0,0.1455026365,0.371537265,0.281764136,0.245645622,0.290913965
550,300,150,8,4.0,1.154200357,0.0,0.1717032942,0.3412774839999999,0.303857775,0.2634157609999999,0.28090802
550,300,150,8,2.25,1.127728656,0.001,0.1616255362,0.354209243,0.298367382,0.255193706,0.285625823
550,300,150,8,1.565,1.111939136,0.0,0.1563657396,0.358817904,0.292961971,0.251776421,0.286053779
550,300,150,8,1.2,1.102573525,0.003,0.1498068916,0.365581014,0.28807084,0.2479934349999999,0.289616796
550,300,150,8,0.973,1.106122461,0.003,0.1506815635,0.363665169,0.286533081,0.2469136039999999,0.288729519
550,300,150,8,0.818,1.092513061,0.004,0.1453836288,0.3718375909999999,0.2827681059999999,0.246548247,0.291010039
550,300,150,8,0.706,1.0913670400000002,0.003,0.1452029113,0.371433804,0.2837912939999999,0.244700888,0.29120291
550,300,150,8,0.621,1.0976136179999998,0.004,0.1456958897,0.3699588969999999,0.277876396,0.2471652399999999,0.289094335
550,300,150,9,4.0,1.158269448,0.0,0.1708641852,0.342584201,0.305822207,0.2608438879999999,0.280618245
550,300,150,9,2.25,1.115053075,0.0,0.1600012271999999,0.355668575,0.294818643,0.252677256,0.285055597
550,300,150,9,1.565,1.120810683,0.001,0.1572643889,0.355836348,0.293065602,0.250690654,0.285951509
550,300,150,9,1.2,1.107211135,0.002,0.150987833,0.365788462,0.286449841,0.247261333,0.2908086549999999
550,300,150,9,0.973,1.102340609,0.002,0.1507059638,0.364330544,0.287985339,0.248762394,0.2882969339999999
550,300,150,9,0.818,1.0925402750000002,0.004,0.1468533289999999,0.368528212,0.28372101,0.246702943,0.289762652
550,300,150,9,0.706,1.084884925,0.002,0.1456179282,0.369500412,0.286589842,0.245931497,0.289931045
550,300,150,9,0.621,1.105347759,0.004,0.1440847516999999,0.367672179,0.283390514,0.246739142,0.290346274
550,300,150,10,4.0,1.163099399,0.0,0.1695472284,0.340769625,0.3028940169999999,0.260945212,0.280797829
550,300,150,10,2.25,1.137947546,0.0,0.1612497507,0.352591911,0.29596558,0.256241598,0.284888633
550,300,150,10,1.565,1.119639588,0.0,0.1561676861,0.359593153,0.292894775,0.252102866,0.287016816
550,300,150,10,1.2,1.104367669,0.0,0.1507754831,0.365072855,0.289449237,0.248950343,0.2889299369999999
550,300,150,10,0.973,1.111029507,0.0,0.148536783,0.3649445349999999,0.287229731,0.249466921,0.28661923
550,300,150,10,0.818,1.0949076570000005,0.003,0.1478760884,0.368155478,0.286053604,0.247896885,0.291015164
550,300,150,10,0.706,1.095548714,0.004,0.1454343018,0.369691063,0.282178371,0.246947439,0.288727879
550,300,150,10,0.621,1.0778710339999995,0.004,0.1433003859,0.373706955,0.2813310239999999,0.2448785433,0.292341451
550,350,100,1,4.0,1.152262736,0.0,0.1739301191,0.338059222,0.302563839,0.2618070449999999,0.280969766
550,350,100,1,2.25,1.1194667610000002,0.0,0.1610694743,0.351242489,0.298758134,0.256257615,0.282451191
550,350,100,1,1.565,1.116766408,0.001,0.1564864794,0.355085123,0.298120764,0.252481033,0.283987112
550,350,100,1,1.2,1.1041942508,0.0,0.1561644964999999,0.357914545,0.292368697,0.252678211,0.285729155
550,350,100,1,0.973,1.096194985,0.002,0.1508066124999999,0.365277382,0.288610171,0.250710152,0.288364899
550,350,100,1,0.818,1.097128507,0.001,0.1499078635,0.362486075,0.287487203,0.2488645649999999,0.286227103
550,350,100,1,0.706,1.089694136,0.001,0.1478031841,0.3657476319999999,0.28380601,0.249781435,0.28543782
550,350,100,1,0.621,1.104407181,0.001,0.1507930743,0.361294173,0.285330841,0.249850341,0.284188281
550,350,100,2,4.0,1.154631866,0.0,0.172770116,0.336730424,0.305759806,0.261896898,0.279299795
550,350,100,2,2.25,1.1330668229999998,0.001,0.1650421938,0.345652444,0.299665689,0.2568633489999999,0.2795912489999999
550,350,100,2,1.565,1.122502588,0.0,0.1591215496,0.352510893,0.299884345,0.253352174,0.2836651759999999
550,350,100,2,1.2,1.098037282,0.0,0.1533863755999999,0.362129899,0.2910172119999999,0.247892591,0.2865169549999999
550,350,100,2,0.973,1.106231918,0.001,0.15148702,0.360198593,0.28853291,0.251593268,0.283064916
550,350,100,2,0.818,1.098221836,0.001,0.1494967424,0.3628884759999999,0.283618531,0.248924975,0.286844548
550,350,100,2,0.706,1.0981543230000002,0.002,0.1474464302,0.363952649,0.289159391,0.249655936,0.2847671639999999
550,350,100,2,0.621,1.0949799159999998,0.001,0.1479162987,0.365916509,0.285098247,0.2468122119999999,0.286296015
550,350,100,3,4.0,1.155600648,0.0,0.1718685719,0.335098456,0.3065534199999999,0.2619091169999999,0.278463877
550,350,100,3,2.25,1.126779497,0.001,0.163891626,0.349152106,0.302307533,0.256796295,0.28123069
550,350,100,3,1.565,1.116739055,0.002,0.1599797346,0.3530036,0.2958093579999999,0.252783133,0.284237462
550,350,100,3,1.2,1.112410256,0.001,0.155280552,0.356341574,0.2930626429999999,0.249981557,0.284168233
550,350,100,3,0.973,1.093156041,0.003,0.1512379816,0.364313992,0.288593797,0.251833266,0.2861910329999999
550,350,100,3,0.818,1.098073814,0.003,0.1504234719,0.362523902,0.290215175,0.248892659,0.2851116829999999
550,350,100,3,0.706,1.102734483,0.001,0.1492906775999999,0.36163143,0.2873730479999999,0.247679807,0.2854788159999999
